image_path,annotation_path,clip_prefix,split,is_augmented,aug_type,temperature_C,pH,DO_mgL,turbidity_NTU,lighting_mode,resolution_px,tank_id,has_annotation,num_instances,image_width,image_height
Frames\Original\GX020019\images\GX020019_00891.jpg,Frames\Original\GX020019\annotations\GX020019_00891.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00892.jpg,Frames\Original\GX020019\annotations\GX020019_00892.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00893.jpg,Frames\Original\GX020019\annotations\GX020019_00893.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00894.jpg,Frames\Original\GX020019\annotations\GX020019_00894.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00895.jpg,Frames\Original\GX020019\annotations\GX020019_00895.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00896.jpg,Frames\Original\GX020019\annotations\GX020019_00896.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00897.jpg,Frames\Original\GX020019\annotations\GX020019_00897.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020019\images\GX020019_00898.jpg,Frames\Original\GX020019\annotations\GX020019_00898.json,GX020019,TRAIN,False,,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Original\GX020206\images\GX020206_00000.jpg,Frames\Original\GX020206\annotations\GX020206_00000.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00001.jpg,Frames\Original\GX020206\annotations\GX020206_00001.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00002.jpg,Frames\Original\GX020206\annotations\GX020206_00002.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,10,550,481
Frames\Original\GX020206\images\GX020206_00003.jpg,Frames\Original\GX020206\annotations\GX020206_00003.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,10,550,481
Frames\Original\GX020206\images\GX020206_00004.jpg,Frames\Original\GX020206\annotations\GX020206_00004.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00005.jpg,Frames\Original\GX020206\annotations\GX020206_00005.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00006.jpg,Frames\Original\GX020206\annotations\GX020206_00006.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00007.jpg,Frames\Original\GX020206\annotations\GX020206_00007.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00008.jpg,Frames\Original\GX020206\annotations\GX020206_00008.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,6,550,481
Frames\Original\GX020206\images\GX020206_00009.jpg,Frames\Original\GX020206\annotations\GX020206_00009.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00010.jpg,Frames\Original\GX020206\annotations\GX020206_00010.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00011.jpg,Frames\Original\GX020206\annotations\GX020206_00011.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00012.jpg,Frames\Original\GX020206\annotations\GX020206_00012.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00013.jpg,Frames\Original\GX020206\annotations\GX020206_00013.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00014.jpg,Frames\Original\GX020206\annotations\GX020206_00014.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00015.jpg,Frames\Original\GX020206\annotations\GX020206_00015.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00016.jpg,Frames\Original\GX020206\annotations\GX020206_00016.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00017.jpg,Frames\Original\GX020206\annotations\GX020206_00017.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00018.jpg,Frames\Original\GX020206\annotations\GX020206_00018.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00019.jpg,Frames\Original\GX020206\annotations\GX020206_00019.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00020.jpg,Frames\Original\GX020206\annotations\GX020206_00020.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00021.jpg,Frames\Original\GX020206\annotations\GX020206_00021.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00022.jpg,Frames\Original\GX020206\annotations\GX020206_00022.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00023.jpg,Frames\Original\GX020206\annotations\GX020206_00023.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00024.jpg,Frames\Original\GX020206\annotations\GX020206_00024.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00025.jpg,Frames\Original\GX020206\annotations\GX020206_00025.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00026.jpg,Frames\Original\GX020206\annotations\GX020206_00026.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00027.jpg,Frames\Original\GX020206\annotations\GX020206_00027.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX020206\images\GX020206_00028.jpg,Frames\Original\GX020206\annotations\GX020206_00028.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00029.jpg,Frames\Original\GX020206\annotations\GX020206_00029.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00030.jpg,Frames\Original\GX020206\annotations\GX020206_00030.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00031.jpg,Frames\Original\GX020206\annotations\GX020206_00031.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00032.jpg,Frames\Original\GX020206\annotations\GX020206_00032.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00033.jpg,Frames\Original\GX020206\annotations\GX020206_00033.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00034.jpg,Frames\Original\GX020206\annotations\GX020206_00034.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00035.jpg,Frames\Original\GX020206\annotations\GX020206_00035.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00036.jpg,Frames\Original\GX020206\annotations\GX020206_00036.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00037.jpg,Frames\Original\GX020206\annotations\GX020206_00037.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00038.jpg,Frames\Original\GX020206\annotations\GX020206_00038.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00039.jpg,Frames\Original\GX020206\annotations\GX020206_00039.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00040.jpg,Frames\Original\GX020206\annotations\GX020206_00040.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00041.jpg,Frames\Original\GX020206\annotations\GX020206_00041.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00042.jpg,Frames\Original\GX020206\annotations\GX020206_00042.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00043.jpg,Frames\Original\GX020206\annotations\GX020206_00043.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00044.jpg,Frames\Original\GX020206\annotations\GX020206_00044.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00045.jpg,Frames\Original\GX020206\annotations\GX020206_00045.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00046.jpg,Frames\Original\GX020206\annotations\GX020206_00046.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00047.jpg,Frames\Original\GX020206\annotations\GX020206_00047.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00048.jpg,Frames\Original\GX020206\annotations\GX020206_00048.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00049.jpg,Frames\Original\GX020206\annotations\GX020206_00049.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00050.jpg,Frames\Original\GX020206\annotations\GX020206_00050.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,6,550,481
Frames\Original\GX020206\images\GX020206_00051.jpg,Frames\Original\GX020206\annotations\GX020206_00051.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00052.jpg,Frames\Original\GX020206\annotations\GX020206_00052.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00053.jpg,Frames\Original\GX020206\annotations\GX020206_00053.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00054.jpg,Frames\Original\GX020206\annotations\GX020206_00054.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00055.jpg,Frames\Original\GX020206\annotations\GX020206_00055.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00056.jpg,Frames\Original\GX020206\annotations\GX020206_00056.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00057.jpg,Frames\Original\GX020206\annotations\GX020206_00057.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,6,550,481
Frames\Original\GX020206\images\GX020206_00058.jpg,Frames\Original\GX020206\annotations\GX020206_00058.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00059.jpg,Frames\Original\GX020206\annotations\GX020206_00059.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00060.jpg,Frames\Original\GX020206\annotations\GX020206_00060.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00061.jpg,Frames\Original\GX020206\annotations\GX020206_00061.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00062.jpg,Frames\Original\GX020206\annotations\GX020206_00062.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00063.jpg,Frames\Original\GX020206\annotations\GX020206_00063.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00064.jpg,Frames\Original\GX020206\annotations\GX020206_00064.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00065.jpg,Frames\Original\GX020206\annotations\GX020206_00065.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00066.jpg,Frames\Original\GX020206\annotations\GX020206_00066.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00067.jpg,Frames\Original\GX020206\annotations\GX020206_00067.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00068.jpg,Frames\Original\GX020206\annotations\GX020206_00068.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00069.jpg,Frames\Original\GX020206\annotations\GX020206_00069.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00070.jpg,Frames\Original\GX020206\annotations\GX020206_00070.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,6,550,481
Frames\Original\GX020206\images\GX020206_00071.jpg,Frames\Original\GX020206\annotations\GX020206_00071.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00072.jpg,Frames\Original\GX020206\annotations\GX020206_00072.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,6,550,481
Frames\Original\GX020206\images\GX020206_00073.jpg,Frames\Original\GX020206\annotations\GX020206_00073.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00074.jpg,Frames\Original\GX020206\annotations\GX020206_00074.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00075.jpg,Frames\Original\GX020206\annotations\GX020206_00075.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00076.jpg,Frames\Original\GX020206\annotations\GX020206_00076.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00077.jpg,Frames\Original\GX020206\annotations\GX020206_00077.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00078.jpg,Frames\Original\GX020206\annotations\GX020206_00078.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00079.jpg,Frames\Original\GX020206\annotations\GX020206_00079.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00080.jpg,Frames\Original\GX020206\annotations\GX020206_00080.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00081.jpg,Frames\Original\GX020206\annotations\GX020206_00081.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00082.jpg,Frames\Original\GX020206\annotations\GX020206_00082.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00083.jpg,Frames\Original\GX020206\annotations\GX020206_00083.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00084.jpg,Frames\Original\GX020206\annotations\GX020206_00084.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00085.jpg,Frames\Original\GX020206\annotations\GX020206_00085.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00086.jpg,Frames\Original\GX020206\annotations\GX020206_00086.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00087.jpg,Frames\Original\GX020206\annotations\GX020206_00087.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00088.jpg,Frames\Original\GX020206\annotations\GX020206_00088.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00089.jpg,Frames\Original\GX020206\annotations\GX020206_00089.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00090.jpg,Frames\Original\GX020206\annotations\GX020206_00090.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00091.jpg,Frames\Original\GX020206\annotations\GX020206_00091.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00092.jpg,Frames\Original\GX020206\annotations\GX020206_00092.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00093.jpg,Frames\Original\GX020206\annotations\GX020206_00093.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00094.jpg,Frames\Original\GX020206\annotations\GX020206_00094.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00095.jpg,Frames\Original\GX020206\annotations\GX020206_00095.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00096.jpg,Frames\Original\GX020206\annotations\GX020206_00096.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00097.jpg,Frames\Original\GX020206\annotations\GX020206_00097.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX020206\images\GX020206_00098.jpg,Frames\Original\GX020206\annotations\GX020206_00098.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00099.jpg,Frames\Original\GX020206\annotations\GX020206_00099.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00100.jpg,Frames\Original\GX020206\annotations\GX020206_00100.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00101.jpg,Frames\Original\GX020206\annotations\GX020206_00101.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00102.jpg,Frames\Original\GX020206\annotations\GX020206_00102.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00103.jpg,Frames\Original\GX020206\annotations\GX020206_00103.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00104.jpg,Frames\Original\GX020206\annotations\GX020206_00104.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX020206\images\GX020206_00105.jpg,Frames\Original\GX020206\annotations\GX020206_00105.json,GX020206,TEST,False,,28.5,7.46,5.7,7.2,FL,5312x4648,R6,True,8,550,481
